0.006378380	40200,50200	14	0261d4890df7
0.000068902	50200,40200	9	c6
0.000047454	50200,40200	17	d4090df78fa149c399
0.000944028	40200,50200	14	0261d4890df7
0.000123857	50200,40200	9	c6
0.000077680	50200,40200	17	d4090df78fa149c399
0.000941966	40200,50200	14	0273d489898d
0.000130014	50200,40200	9	c6
0.000251119	50200,40200	17	d409898d8989898929
0.000758572	40200,50200	14	0273d489898d
0.000111102	50200,40200	9	c6
0.000248126	50200,40200	17	d409898d8989898929
0.000773481	40200,50200	14	0213d4898d29
0.000157189	50200,40200	9	c6
0.000035110	50200,40200	17	d4098d298989898989
0.000984786	40200,50200	14	0223d4898d39
0.000206557	50200,40200	9	c6
0.000000187	50200,40200	17	d4098d398989898989
0.000900676	40200,50200	14	0233d4898d49
0.000136255	50200,40200	9	c6
0.000046007	50200,40200	17	d4098d4989093f05c9
0.000994023	40200,50200	14	0243d4898d59
0.000198834	50200,40200	9	c6
0.000000182	50200,40200	17	d4098d59898deb2589
0.020109577	40200,50200	14	0261d4890df7
0.000169034	50200,40200	9	c6
0.000069875	50200,40200	17	d4090df78fa149c399
0.000949047	40200,50200	14	0261d4890df7
0.000148397	50200,40200	9	c6
0.000053778	50200,40200	17	d4090df78fa149c399
0.001035914	40200,50200	14	0273d489898d
0.000110124	50200,40200	9	c6
0.000248780	50200,40200	17	d409898d8989898929
0.000876707	40200,50200	14	0273d489898d
0.000100704	50200,40200	9	c6
0.000287093	50200,40200	17	d409898d8989898929
0.000900835	40200,50200	14	0261d4890df7
0.000146886	50200,40200	9	c6
0.000054096	50200,40200	17	d4090df78fa149c399
0.000980917	40200,50200	14	0273d4898d89
0.000176474	50200,40200	9	c6
0.000000421	50200,40200	17	d4098d898989898989
0.001062101	40200,50200	14	0261d4890df7
0.000142204	50200,40200	9	c6
0.000054301	50200,40200	17	d4090df78fa149c399
0.001024743	40200,50200	14	0261d4890df7
0.000113233	50200,40200	9	c6
0.000054258	50200,40200	17	d4090df78fa149c399
0.001095799	40200,50200	14	0273d489898d
0.000284295	50200,40200	9	c6
0.000296734	50200,40200	17	d409898d8989898929
0.000013986	40200,50200	14	0273d489898d
0.000164888	50200,40200	9	c6
0.000249759	50200,40200	17	d409898d8989898929
0.000822745	40200,50200	17	031c428b89898f05a9
0.000138644	50200,40200	9	c6
0.001065386	40200,50200	14	01ebd0098989
0.000123671	50200,40200	9	c6
0.001144466	40200,50200	14	020bd0298989
0.000144886	50200,40200	9	c6
0.001032380	40200,50200	18	046152898b898989c799
0.000169639	50200,40200	9	c6
0.005552873	40200,50200	14	0261d4890df7
0.000130244	50200,40200	9	c6
0.000086917	50200,40200	17	d4090df78fa149c399
0.001027868	40200,50200	14	0261d4890df7
0.000138925	50200,40200	9	c6
0.000050762	50200,40200	17	d4090df78fa149c399
0.001017751	40200,50200	14	0273d489898d
0.000116555	50200,40200	9	c6
0.000259388	50200,40200	17	d409898d8989898929
0.000859245	40200,50200	14	0273d489898d
0.000116240	50200,40200	9	c6
0.000253933	50200,40200	17	d409898d8989898929
0.000884664	40200,50200	14	0213d4898d29
0.000113230	50200,40200	9	c6
0.000062799	50200,40200	17	d4098d29898989c79b
0.001016938	40200,50200	14	0223d4898d39
0.000116800	50200,40200	9	c6
0.000051623	50200,40200	17	d4098d398989898989
0.001005851	40200,50200	14	0233d4898d49
0.000152048	50200,40200	9	c6
0.000000513	50200,40200	17	d4098d4989093f05c9
0.001022672	40200,50200	14	0243d4898d59
0.000118963	50200,40200	9	c6
0.000067721	50200,40200	17	d4098d59898deb2589
0.020089696	40200,50200	14	0261d4890df7
0.000157031	50200,40200	9	c6
0.000065606	50200,40200	17	d4090df78fa149c399
0.000970691	40200,50200	14	0261d4890df7
0.000178107	50200,40200	9	c6
0.000000419	50200,40200	17	d4090df78fa149c399
0.001037099	40200,50200	14	0273d489898d
0.000152140	50200,40200	9	c6
0.000249482	50200,40200	17	d409898d8989898929
0.000821903	40200,50200	14	0273d489898d
0.000106433	50200,40200	9	c6
0.000252802	50200,40200	17	d409898d8989898929
0.000873997	40200,50200	14	0261d4890df7
0.000128757	50200,40200	9	c6
0.000060793	50200,40200	17	d4090df78fa149c399
0.001050721	40200,50200	14	0273d4898d89
0.000116023	50200,40200	9	c6
0.000052827	50200,40200	17	d4098d898989898989
0.001011034	40200,50200	14	0261d4890df7
0.000128605	50200,40200	9	c6
0.000041535	50200,40200	17	d4090df78fa149c399
0.001044642	40200,50200	14	0261d4890df7
0.000151801	50200,40200	9	c6
0.000000434	50200,40200	17	d4090df78fa149c399
0.001082975	40200,50200	14	0273d489898d
0.000165157	50200,40200	9	c6
0.000245361	50200,40200	17	d409898d8989898929
0.000343545	40200,50200	14	0273d489898d
0.000137857	50200,40200	9	c6
0.000089618	50200,40200	17	d409898d8989898929
0.000842996	40200,50200	17	031c428b89898f05a9
0.000133692	50200,40200	9	c6
0.001069943	40200,50200	14	01ebd0098989
0.000158177	50200,40200	9	c6
0.001037582	40200,50200	14	020bd0298989
0.000113518	50200,40200	9	c6
0.001076316	40200,50200	18	038d52898b07777739f9
0.000154433	50200,40200	9	c6
0.030156197	40200,50200	14	0261d4890df7
0.000163918	50200,40200	9	c6
0.000066660	50200,40200	17	d4090df78fa149c399
0.000163030	40200,50200	14	0261d4890df7
0.000104815	50200,40200	9	c6
0.000051583	50200,40200	17	d4090df78fa149c399
0.001033830	40200,50200	14	0273d489898d
0.000146455	50200,40200	9	c6
0.000212166	50200,40200	17	d409898d8989898929
0.000820125	40200,50200	14	0273d489898d
0.000159927	50200,40200	9	c6
0.000228809	50200,40200	17	d409898d8989898929
0.000817975	40200,50200	14	0213d4898d29
0.000105811	50200,40200	9	c6
0.000053584	50200,40200	17	d4098d298989898989
0.001076601	40200,50200	14	0223d4898d39
0.000118740	50200,40200	9	c6
0.000056447	50200,40200	17	d4098d398989898989
0.001067852	40200,50200	14	0233d4898d49
0.000113059	50200,40200	9	c6
0.000051934	50200,40200	17	d4098d4989093f05c9
0.001011591	40200,50200	14	0243d4898d59
0.000169984	50200,40200	9	c6
0.000053934	50200,40200	17	d4098d59898deb2589
0.013475411	40200,50200	14	0261d4890df7
0.000166194	50200,40200	9	c6
0.000000435	50200,40200	17	d4090df78fa149c399
0.001035562	40200,50200	14	0261d4890df7
0.000110504	50200,40200	9	c6
0.000061441	50200,40200	17	d4090df78fa149c399
0.001066252	40200,50200	14	0273d489898d
0.000133239	50200,40200	9	c6
0.000267909	50200,40200	17	d409898d8989898929
0.000776926	40200,50200	14	0273d489898d
0.000141648	50200,40200	9	c6
0.000225013	50200,40200	17	d409898d8989898929
0.000877499	40200,50200	14	0261d4890df7
0.000099918	50200,40200	9	c6
0.000066520	50200,40200	17	d4090df78fa149c399
0.001048003	40200,50200	14	0273d4898d89
0.000166508	50200,40200	9	c6
0.000049561	50200,40200	17	d4098d898989898989
0.000996231	40200,50200	14	0261d4890df7
0.000115739	50200,40200	9	c6
0.000050053	50200,40200	17	d4090df78fa149c399
0.001066643	40200,50200	14	0261d4890df7
0.000113747	50200,40200	9	c6
0.000068143	50200,40200	17	d4090df78fa149c399
0.001072145	40200,50200	14	0273d489898d
0.000181506	50200,40200	9	c6
0.000208449	50200,40200	17	d409898d8989898929
0.000792539	40200,50200	14	0273d489898d
0.000121206	50200,40200	9	c6
0.000252513	50200,40200	17	d409898d8989898929
0.000808448	40200,50200	17	031c428b89898f05a9
0.000179451	50200,40200	9	c6
0.000981634	40200,50200	14	01ebd0098989
0.000141506	50200,40200	9	c6
0.001036581	40200,50200	14	020bd0298989
0.000125943	50200,40200	9	c6
0.001082562	40200,50200	18	03e152098b898989c799
0.000111628	50200,40200	9	c6
0.022761566	40200,50200	14	0261d4890df7
0.000180605	50200,40200	9	c6
0.000065491	50200,40200	17	d4090df78fa149c399
0.001000646	40200,50200	14	0261d4890df7
0.000170111	50200,40200	9	c6
0.000106374	50200,40200	17	d4090df78fa149c399
0.000963556	40200,50200	14	0273d489898d
0.000107456	50200,40200	9	c6
0.000258768	50200,40200	17	d409898d8989898929
0.000814145	40200,50200	14	0273d489898d
0.000167430	50200,40200	9	c6
0.000246124	50200,40200	17	d409898d8989898929
0.000817633	40200,50200	14	0213d4898d29
0.000161349	50200,40200	9	c6
0.000053902	50200,40200	17	d4098d298989898989
0.001015087	40200,50200	14	0223d4898d39
0.000125839	50200,40200	9	c6
0.000053540	50200,40200	17	d4098d39898989c703
0.001028227	40200,50200	14	0233d4898d49
0.000132030	50200,40200	9	c6
0.000055773	50200,40200	17	d4098d4989093f05c9
0.000226099	40200,50200	14	0243d4898d59
0.000109281	50200,40200	9	c6
0.000053377	50200,40200	17	d4098d59898deb2589
0.005030931	40200,50200	14	0261d4890df7
0.000165739	50200,40200	9	c6
0.000085451	50200,40200	17	d4090df78fa149c399
0.001010080	40200,50200	14	0261d4890df7
0.000160355	50200,40200	9	c6
0.000054234	50200,40200	17	d4090df78fa149c399
0.001024205	40200,50200	14	0273d489898d
0.000125565	50200,40200	9	c6
0.000437477	50200,40200	17	d409898d8989898929
0.000658447	40200,50200	14	0273d489898d
0.000124112	50200,40200	9	c6
0.000272475	50200,40200	17	d409898d8989898929
0.000792627	40200,50200	14	0261d4890df7
0.000182751	50200,40200	9	c6
0.000000299	50200,40200	17	d4090df78fa149c399
0.001000428	40200,50200	14	0273d4898d89
0.000173865	50200,40200	9	c6
0.000000416	50200,40200	17	d4098d898989898989
0.001058469	40200,50200	14	0261d4890df7
0.000110937	50200,40200	9	c6
0.000051905	50200,40200	17	d4090df78fa149c399
0.001020461	40200,50200	14	0261d4890df7
0.000153689	50200,40200	9	c6
0.000054069	50200,40200	17	d4090df78fa149c399
0.000993052	40200,50200	14	0273d489898d
0.000146517	50200,40200	9	c6
0.000208840	50200,40200	17	d409898d8989898929
0.000846477	40200,50200	14	0273d489898d
0.000175705	50200,40200	9	c6
0.000370765	50200,40200	17	d409898d8989898929
0.000673087	40200,50200	17	031c428b89898f05a9
0.000188025	50200,40200	9	c6
0.001032557	40200,50200	14	01ebd0098989
0.000115681	50200,40200	9	c6
0.001139004	40200,50200	14	020bd0298989
0.000168338	50200,40200	9	c6
0.000996150	40200,50200	18	030d52098b07777739f9
0.000177747	50200,40200	9	c6
0.021452231	40200,50200	14	0261d4890df7
0.000099590	50200,40200	9	c6
0.000102252	50200,40200	17	d4090df78fa149c399
0.001063834	40200,50200	14	0261d4890df7
0.000109028	50200,40200	9	c6
0.000051089	50200,40200	17	d4090df78fa149c399
0.001036811	40200,50200	14	0273d489898d
0.000101368	50200,40200	9	c6
0.000253718	50200,40200	17	d409898d8989898929
0.000859958	40200,50200	14	0273d489898d
0.000147718	50200,40200	9	c6
0.000248465	50200,40200	17	d409898d8989898929
0.000809848	40200,50200	14	0261d4890df7
0.000138637	50200,40200	9	c6
0.000054456	50200,40200	17	d4090df78fa149c399
0.001002554	40200,50200	14	0273d4898d89
0.000155116	50200,40200	9	c6
0.000053890	50200,40200	17	d4098d898989898989
0.000950893	40200,50200	14	0261d4890df7
0.000155099	50200,40200	9	c6
0.000000432	50200,40200	17	d4090df78fa149c399
0.001031953	40200,50200	14	0261d4890df7
0.000131792	50200,40200	9	c6
0.000044625	50200,40200	17	d4090df78fa149c399
0.001022816	40200,50200	14	0273d489898d
0.000105460	50200,40200	9	c6
0.000246755	50200,40200	17	d409898d8989898929
0.000486676	40200,50200	14	0273d489898d
0.000120885	50200,40200	9	c6
0.000200842	50200,40200	17	d409898d8989898929
0.000830270	40200,50200	17	031c428b89898f05a9
0.000124019	50200,40200	9	c6
0.001075470	40200,50200	14	01ebd0098989
0.000127467	50200,40200	9	c6
0.001057082	40200,50200	14	020bd0298989
0.000106030	50200,40200	9	c6
0.001075939	40200,50200	27	07cdda21020252998989898989898989898989
0.000121863	50200,40200	9	c6
